date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:08:06	35056/35056	---M-Z	200	added ('OK')	application/javascript	etag:%22805b72e6bad71:0%22	http://bat.bing.com/bat.js	C:/Users/wicke/Desktop/cloned-site/site-clone/bat.bing.com/bat.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:07	55514/55514	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228a6879aad66029a866a8d4eac91aeb72%22	http://d16hdrba6dusey.cloudfront.net/sitecommon/js/commons/ctrwow_analytics.v3.pro.min.js	C:/Users/wicke/Desktop/cloned-site/site-clone/d16hdrba6dusey.cloudfront.net/sitecommon/js/commons/ctrwow_analytics.v3.pro.min.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:07	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2027%20Oct%202021%2013:08:09%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/wicke/Desktop/cloned-site/site-clone/www.googletagmanager.com/gtm.c5445.delayed	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:08	1977/1977	---M-Z	200	added ('OK')	application/javascript	etag:W/%222c661bc1c0e7aacff79fd91face7256a%22	https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=TCgdKV	C:/Users/wicke/Desktop/cloned-site/site-clone/static.klaviyo.com/onsite/js/klaviyodd3b.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:13	88697/88697	---MCZ	200	added ('OK')	application/javascript	etag:W/%222264ca25dc53d1a17526b81cff851515%22	https://www.beautystatcosmetics.com/en/assets/js/lib.min.js?v=1631595623838	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/assets/js/lib.mind03a.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:16	134243/134243	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b0806f9b89b3657ee4af358332607df%22	https://www.beautystatcosmetics.com/en/assets/js/site.min.js?v=1631595623838	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/assets/js/site.mind03a.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:16	67351/67351	---M--	200	added ('OK')	application/javascript	etag:0x8D71AEC515993C3	https://ctrwowprodcdn.blob.core.windows.net/library/ctrwow_analytics.min.js	C:/Users/wicke/Desktop/cloned-site/site-clone/ctrwowprodcdn.blob.core.windows.net/library/ctrwow_analytics.min.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:18	655770/655770	---M-Z	200	added ('OK')	application/javascript	etag:%2261793e91-25ad9%22	http://fast.wistia.com/assets/external/E-v1.js	C:/Users/wicke/Desktop/cloned-site/site-clone/fast.wistia.com/assets/external/E-v1.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:18	645966/645966	---MCZ	200	added ('OK')	application/javascript	etag:W/%224a18c3053c299b3e05eaa50f397f8cda%22	https://www.beautystatcosmetics.com/en/assets/js/pages/pre-6.min.js?v=1631595623838	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/assets/js/pages/pre-6.mind03a.js	(from https://www.beautystatcosmetics.com/en/pre-6.html)
06:08:18	615/615	---M--	200	added ('OK')	image/png	etag:%2268428fd1c966f822a9e0d3b7b164bd59%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/orangebulletin.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/orangebulletin.png	(from https://www.beautystatcosmetics.com/en/assets/css/pages/pre-6.min.css?v=1631595623838)
06:08:18	115320/115320	---M--	200	added ('OK')	image/png	etag:%223f2863fe1250e4bcb416273f88acc490%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/bg-1.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/bg-1.png	(from https://www.beautystatcosmetics.com/en/assets/css/pages/pre-6.min.css?v=1631595623838)
06:08:19	127646/127646	---M--	200	added ('OK')	image/png	etag:%226313e94957cc4a5eedfd4c6a67f3134d%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/grapefruit_row.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/grapefruit_row.png	(from https://www.beautystatcosmetics.com/en/assets/css/pages/pre-6.min.css?v=1631595623838)
06:08:19	6959/6959	---M--	200	added ('OK')	image/png	etag:%22adc5067962fd1c5714398e1214901eae%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/grapefruit.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/grapefruit.png	(from https://www.beautystatcosmetics.com/en/assets/css/pages/pre-6.min.css?v=1631595623838)
06:08:19	1380/1380	---M--	200	added ('OK')	image/png	etag:%220f1a75158b7dc15c00e1a2685d313d61%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/check.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/check.png	(from https://www.beautystatcosmetics.com/en/assets/css/pages/pre-6.min.css?v=1631595623838)
06:08:19	238079/238079	---M--	200	added ('OK')	image/png	etag:%2223193be2f58c13bc1a0ddccd8f17fdba%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/bg_texture.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/pre-6/bg_texture.png	(from https://www.beautystatcosmetics.com/en/assets/css/pages/pre-6.min.css?v=1631595623838)
06:08:20	103044/103044	---MCZ	200	added ('OK')	text/css	etag:W/%22c28ae66ce07113bd9ab674c1d1b372ca%22	https://www.beautystatcosmetics.com/en/assets/css/pages/order.min.css?v=1631595623838	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/assets/css/pages/order.mind03a.css	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:21	2016/2016	---M--	200	added ('OK')	image/png	etag:%22f4dce6d0ab9498a708f69fefa23a4410%22	http://d16hdrba6dusey.cloudfront.net/sitecommon/images/verified_wht.png	C:/Users/wicke/Desktop/cloned-site/site-clone/d16hdrba6dusey.cloudfront.net/sitecommon/images/verified_wht.png	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:21	11647/11647	---M--	200	added ('OK')	image/gif	etag:%22f8d51a24e14d41b8a6f68448f635c544%22	http://d16hdrba6dusey.cloudfront.net/sitecommon/images/loading-circle1.gif	C:/Users/wicke/Desktop/cloned-site/site-clone/d16hdrba6dusey.cloudfront.net/sitecommon/images/loading-circle1.gif	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:21	59597/59597	---MCZ	200	added ('OK')	text/html	etag:W/%220876b3ff9343f85c7b06ddc6ea75c09e%22	https://www.beautystatcosmetics.com/en/index.html	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/index.html	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:21	5904/5904	---M--	200	added ('OK')	image/png	etag:%220277ee72f8245739165afa4fe44f205a%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/logo.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/logo.png	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:22	5064/5064	---M--	200	added ('OK')	image/png	etag:%22844968c6314283f3c4bc0977056b6398%22	http://d16hdrba6dusey.cloudfront.net/sitecommon/images/card.png	C:/Users/wicke/Desktop/cloned-site/site-clone/d16hdrba6dusey.cloudfront.net/sitecommon/images/card.png	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:22	15733/15733	---M--	200	added ('OK')	image/png	etag:%22654faa65e090b54cf4db03cf93895186%22	http://d16hdrba6dusey.cloudfront.net/sitecommon/images/gsc_en.png	C:/Users/wicke/Desktop/cloned-site/site-clone/d16hdrba6dusey.cloudfront.net/sitecommon/images/gsc_en.png	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:22	49565/49565	---MCZ	200	added ('OK')	text/html	etag:W/%2294b68cb312acfc0e18fb646f355aa5aa%22	https://www.beautystatcosmetics.com/en/terms.html	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/terms.html	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:22	40718/40718	---MCZ	200	added ('OK')	text/html	etag:W/%22c2f3deed69bd8f29c8916af6147a341b%22	https://www.beautystatcosmetics.com/en/policy.html	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/policy.html	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:22	21785/21785	---MCZ	200	added ('OK')	text/html	etag:W/%22f88cfe65b04e396167103160542a8b4b%22	https://www.beautystatcosmetics.com/en/contact-us.html	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/contact-us.html	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:23	29352/29352	---MCZ	200	added ('OK')	text/html	etag:W/%22cda8de2fd1f5a275e5163fcdbef3b2a7%22	https://www.beautystatcosmetics.com/en/affiliate.html	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/affiliate.html	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:23	84657/84657	---MCZ	200	added ('OK')	application/javascript	etag:W/%229cb5d8852b19f172500895cb9bf3948e%22	https://www.beautystatcosmetics.com/en/assets/js/pages/order.min.js?v=1631595623838	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/assets/js/pages/order.mind03a.js	(from https://www.beautystatcosmetics.com/en/order.html)
06:08:23	157028/157028	---MCZ	200	added ('OK')	text/css	etag:W/%2232af37e9e54e391295d97550cbd7be74%22	https://www.beautystatcosmetics.com/en/assets/css/pages/order-a-autogen2sx9n9ljc.min.css?v=1631595623838	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/en/assets/css/pages/order-a-autogen2sx9n9ljc.mind03a.css	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:23	19954/19954	---M--	200	added ('OK')	image/jpeg	etag:%22212e4eaae747feddf05d512b6dbbd07a%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_02_v1.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_02_v1.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:24	175502/175502	---M--	200	added ('OK')	image/jpeg	etag:%22315eacd41a3d393a6a62402e0d1faae3%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img03@x2.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img03@x2.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:24	129538/129538	---M--	200	added ('OK')	image/jpeg	etag:%220b4814d45f3e6e885b4d72ac668311b1%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img04.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img04.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:24	22233/22233	---M--	200	added ('OK')	image/jpeg	etag:%2202af83fce6fb8b3486af99e1b8c06b41%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_05_v1.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_05_v1.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:24	45840/45840	---M--	200	added ('OK')	image/jpeg	etag:%22d8dbee95d5b2ddb0cf74a37d026d5c64%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_06_v1.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_06_v1.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:24	37690/37690	---M--	200	added ('OK')	image/jpeg	etag:%2253664a1f585e38a1eb6f87f959987f41%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_07_v1.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_07_v1.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:25	157858/157858	---M--	200	added ('OK')	image/jpeg	etag:%22cb893a8cc75e710f2704780c195ef3cd%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img08.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img08.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:25	158362/158362	---M--	200	added ('OK')	image/jpeg	etag:%22c08d742bffbcbda2636ea51078ed5bfe%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img09.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img09.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:25	19745/19745	---M--	200	added ('OK')	image/jpeg	etag:%2211f2692d5784df863af13696ce19ac77%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_01_2.jpg	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/main_image_01_2.jpg	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:25	15929/15929	---M--	200	added ('OK')	image/png	etag:%2275c649ab3f8fa49adc29ae5827e18f17%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img_doctor.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/img_doctor.png	(from https://www.beautystatcosmetics.com/en/order-a.html)
06:08:26	14564/14564	---M--	200	added ('OK')	image/png	etag:%2281e5018be89e62d0a742b39832fcdda9%22	https://www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/list-logo.png	C:/Users/wicke/Desktop/cloned-site/site-clone/www.beautystatcosmetics.com/pub-assets/fileuploads/images/order-list/list-logo.png	(from https://www.beautystatcosmetics.com/en/order-a.html)
